Date,Open,High,Low,Close,Adj Close,Volume
2018-07-30,102.410004,102.410004,102.169998,102.160004,102.160004,21212
2018-07-31,102.000000,102.000000,101.379997,102.190002,102.190002,8695
2018-08-01,102.099998,102.349998,102.000000,102.029999,102.029999,5238
2018-08-02,102.379997,102.379997,102.239998,102.180000,102.180000,9529
2018-08-03,101.760002,102.870003,101.760002,102.760002,102.760002,11678
2018-08-06,102.550003,102.559998,102.379997,102.309998,102.309998,9648
2018-08-07,102.410004,102.500000,102.169998,102.150002,102.150002,4700
2018-08-08,102.190002,102.279999,101.860001,101.910004,101.910004,22841
2018-08-09,102.250000,102.550003,102.209999,102.559998,102.559998,20610
2018-08-10,103.010002,104.050003,102.989998,103.930000,103.930000,59572
2018-08-13,103.610001,103.610001,102.400002,102.449997,102.449997,35607
2018-08-14,102.269997,102.540001,102.260002,103.029999,103.029999,14686
2018-08-16,101.400002,102.980003,100.949997,101.220001,101.220001,31126
2018-08-17,101.010002,101.050003,100.930000,101.059998,101.059998,1528
2018-08-20,101.559998,101.680000,101.330002,101.379997,101.379997,6148
2018-08-21,101.440002,101.440002,100.839996,100.809998,100.809998,7055
2018-08-22,100.879997,101.059998,100.690002,100.730003,100.730003,19771
2018-08-23,100.449997,100.550003,100.250000,100.459999,100.459999,4856
2018-08-24,100.589996,101.209999,100.559998,101.470001,101.470001,4065
2018-08-27,101.519997,101.580002,101.239998,101.290001,101.290001,10864
2018-08-28,101.290001,101.400002,100.779999,100.870003,100.870003,6122
2018-08-29,100.739998,100.889999,100.629997,100.529999,100.529999,4150
2018-08-30,100.500000,100.959999,100.349998,100.639999,100.639999,25924
2018-08-31,100.769997,101.129997,100.769997,101.139999,101.139999,5285
2018-09-03,101.059998,101.309998,101.010002,101.019997,101.019997,2382
2018-09-04,100.779999,101.089996,100.680000,100.769997,100.769997,13294
2018-09-05,100.800003,100.900002,100.559998,100.739998,100.739998,3243
2018-09-06,100.910004,101.389999,100.849998,100.940002,100.940002,6421
2018-09-07,100.809998,101.220001,100.680000,101.080002,101.080002,1946
2018-09-10,101.000000,101.050003,100.639999,100.769997,100.769997,3350
2018-09-11,100.489998,100.779999,100.290001,100.650002,100.650002,8772
2018-09-12,100.750000,100.980003,100.669998,101.019997,101.019997,4172
2018-09-13,101.449997,101.489998,100.779999,100.690002,100.690002,5118
2018-09-14,100.650002,100.750000,100.290001,100.279999,100.279999,4686
2018-09-17,100.480003,100.669998,100.290001,100.570000,100.570000,6410
2018-09-18,100.050003,100.370003,100.050003,100.239998,100.239998,7370
2018-09-19,100.430000,100.900002,100.419998,100.750000,100.750000,6719
2018-09-20,100.589996,100.589996,100.050003,100.120003,100.120003,14750
2018-09-21,100.300003,100.300003,99.269997,99.589996,99.589996,22896
2018-09-24,99.650002,99.790001,99.370003,99.629997,99.629997,3417
2018-09-25,99.730003,99.730003,99.599998,99.769997,99.769997,5494
2018-09-26,99.610001,99.730003,99.360001,99.339996,99.339996,5289
2018-09-27,99.830002,99.830002,98.949997,99.019997,99.019997,7221
2018-09-28,99.400002,100.250000,99.400002,100.290001,100.290001,8163
2018-10-01,100.199997,100.199997,99.730003,100.320000,100.320000,4154
2018-10-02,101.089996,102.099998,100.930000,101.959999,101.959999,19259
2018-10-03,101.550003,102.050003,101.540001,101.580002,101.580002,5555
2018-10-04,102.040001,102.190002,101.860001,102.000000,102.000000,15721
2018-10-05,101.919998,102.160004,101.889999,102.019997,102.019997,5389
2018-10-08,101.680000,101.699997,100.800003,100.820000,100.820000,19453
2018-10-09,101.239998,101.489998,101.080002,101.209999,101.209999,10998
2018-10-10,100.959999,100.970001,100.570000,100.709999,100.709999,1148
2018-10-11,101.169998,103.000000,101.169998,102.779999,102.779999,15528
2018-10-12,102.580002,103.379997,102.570000,103.099998,103.099998,9599
2018-10-15,103.500000,104.010002,103.250000,103.379997,103.379997,4377
2018-10-16,103.519997,103.919998,103.510002,103.570000,103.570000,13677
2018-10-17,103.320000,104.000000,103.320000,103.910004,103.910004,5920
2018-10-18,103.760002,104.269997,103.690002,104.230003,104.230003,3527
2018-10-19,104.599998,104.849998,104.320000,104.339996,104.339996,3185
2018-10-22,103.779999,104.099998,103.769997,104.010002,104.010002,6546
2018-10-23,104.839996,105.589996,104.830002,104.889999,104.889999,8555
2018-10-24,105.040001,105.589996,104.989998,105.349998,105.349998,10422
2018-10-25,105.739998,105.809998,105.339996,105.599998,105.599998,7166
2018-10-26,106.000000,106.839996,106.000000,106.470001,106.470001,16539
2018-10-29,105.400002,105.639999,105.269997,105.519997,105.519997,3975
2018-10-30,105.250000,105.349998,105.059998,105.180000,105.180000,12931
2018-10-31,104.760002,104.930000,104.639999,104.910004,104.910004,11925
2018-11-01,105.349998,105.639999,104.930000,105.680000,105.680000,9420
2018-11-02,105.500000,105.730003,105.269997,105.690002,105.690002,6690
2018-11-05,105.809998,105.839996,105.419998,105.459999,105.459999,11198
2018-11-06,105.459999,105.900002,104.970001,105.019997,105.019997,25523
2018-11-07,104.959999,105.010002,104.529999,104.540001,104.540001,24336
2018-11-08,104.660004,104.760002,104.360001,104.760002,104.760002,4745
2018-11-09,105.160004,105.160004,104.220001,104.209999,104.209999,10767
2018-11-12,104.589996,104.739998,104.300003,104.559998,104.559998,22837
2018-11-13,104.570000,104.599998,104.059998,104.139999,104.139999,5795
2018-11-14,103.769997,104.050003,103.529999,103.790001,103.790001,802
2018-11-15,104.400002,105.089996,104.379997,104.739998,104.739998,21435
2018-11-16,104.730003,105.040001,104.639999,104.570000,104.570000,7136
2018-11-19,104.379997,104.500000,104.239998,104.339996,104.339996,4766
2018-11-20,104.379997,105.080002,104.379997,104.860001,104.860001,1448
2018-11-21,104.949997,105.209999,104.779999,105.139999,105.139999,1079
2018-11-22,105.110001,105.209999,104.959999,105.150002,105.150002,2485
2018-11-23,104.760002,105.300003,104.739998,105.410004,105.410004,3050
2018-11-26,105.349998,105.370003,105.209999,105.339996,105.339996,5095
2018-11-27,105.349998,105.660004,104.900002,104.959999,104.959999,12253
2018-11-28,105.040001,105.139999,104.900002,105.059998,105.059998,9559
2018-11-29,105.150002,105.419998,105.120003,105.139999,105.139999,16214
2018-11-30,105.040001,105.220001,104.790001,105.209999,105.209999,6196
2018-12-03,105.949997,106.209999,105.900002,106.199997,106.199997,6214
2018-12-04,106.120003,106.559998,106.080002,106.559998,106.559998,5425
2018-12-05,106.449997,106.639999,106.410004,106.470001,106.470001,1696
2018-12-06,106.500000,106.709999,106.389999,106.629997,106.629997,17385
2018-12-07,106.559998,106.919998,106.470001,106.760002,106.760002,7050
2018-12-10,106.639999,107.129997,106.519997,107.099998,107.099998,9937
2018-12-11,107.139999,107.269997,106.889999,107.230003,107.230003,10373
2018-12-12,107.309998,107.330002,107.029999,107.099998,107.099998,3114
2018-12-13,106.820000,107.000000,106.610001,106.889999,106.889999,6250
2018-12-14,106.489998,107.169998,106.489998,107.160004,107.160004,16627
2018-12-17,106.709999,107.059998,106.709999,107.000000,107.000000,5987
2018-12-18,107.269997,107.300003,107.010002,107.260002,107.260002,5143
2018-12-19,107.099998,107.449997,106.839996,107.330002,107.330002,21317
2018-12-20,106.820000,107.720001,106.629997,107.620003,107.620003,11384
2018-12-21,107.410004,107.970001,107.410004,107.739998,107.739998,13291
2018-12-27,108.000000,109.519997,108.000000,109.070000,109.070000,4255
2018-12-28,109.190002,109.239998,108.750000,109.040001,109.040001,792
2019-01-02,109.500000,110.720001,107.199997,110.620003,110.620003,13347
2019-01-03,110.730003,110.930000,110.349998,110.500000,110.500000,7401
2019-01-04,110.820000,111.690002,109.769997,109.919998,109.919998,24936
2019-01-07,110.300003,110.400002,109.650002,109.669998,109.669998,8939
2019-01-08,109.470001,109.739998,109.199997,109.580002,109.580002,20872
2019-01-09,109.250000,109.550003,109.099998,109.330002,109.330002,46532
2019-01-10,109.580002,109.669998,109.260002,109.260002,109.260002,19175
2019-01-11,109.559998,109.800003,109.440002,109.760002,109.760002,6051
2019-01-14,110.000000,110.379997,109.779999,109.790001,109.790001,6176
2019-01-15,109.779999,110.400002,109.620003,110.430000,110.430000,8841
2019-01-16,110.470001,110.820000,110.309998,110.809998,110.809998,6863
2019-01-17,110.800003,110.930000,110.480003,110.739998,110.739998,6020
2019-01-18,111.000000,111.000000,109.820000,110.239998,110.239998,8865
2019-01-21,109.970001,110.000000,109.690002,109.949997,109.949997,9668
2019-01-22,110.160004,110.529999,109.989998,110.110001,110.110001,3555
2019-01-23,110.510002,110.519997,109.889999,110.120003,110.120003,11556
2019-01-24,110.059998,110.440002,109.820000,110.400002,110.400002,11895
2019-01-25,110.739998,111.250000,110.500000,111.239998,111.239998,3260
2019-01-28,111.349998,111.440002,111.080002,111.169998,111.169998,4966
2019-01-29,111.620003,112.000000,111.589996,111.930000,111.930000,2833
2019-01-30,112.220001,112.290001,112.040001,112.089996,112.089996,3094
2019-01-31,112.150002,112.639999,112.120003,112.629997,112.629997,167886
2019-02-01,112.389999,112.519997,112.080002,112.070000,112.070000,7076
2019-02-04,112.040001,112.320000,111.680000,112.260002,112.260002,9893
2019-02-05,112.160004,112.580002,112.040001,112.480003,112.480003,5013
2019-02-06,112.750000,112.760002,112.470001,112.550003,112.550003,3057
2019-02-07,112.150002,112.940002,112.150002,112.559998,112.559998,2128
2019-02-08,112.699997,113.220001,112.699997,113.279999,113.279999,2862
2019-02-11,113.080002,113.419998,112.620003,113.279999,113.279999,9557
2019-02-12,113.449997,113.720001,113.000000,113.000000,113.000000,5477
2019-02-13,113.099998,113.860001,112.959999,113.620003,113.620003,5229
2019-02-14,113.209999,113.330002,112.860001,113.500000,113.500000,8878
2019-02-15,113.910004,114.339996,113.820000,113.949997,113.949997,1534
2019-02-18,114.150002,114.489998,114.089996,114.500000,114.500000,3089
2019-02-19,114.529999,115.330002,114.510002,115.230003,115.230003,5476
2019-02-20,115.570000,115.809998,115.419998,115.559998,115.559998,7356
2019-02-21,115.339996,115.339996,114.550003,114.669998,114.669998,4235
2019-02-22,114.120003,114.540001,113.820000,114.540001,114.540001,2501
2019-02-25,114.349998,114.480003,113.940002,114.169998,114.169998,4541
2019-02-26,113.940002,114.099998,113.800003,113.930000,113.930000,8396
2019-02-27,113.820000,113.820000,113.349998,113.410004,113.410004,1111
2019-02-28,113.379997,114.000000,112.739998,112.699997,112.699997,4277
2019-03-01,112.370003,112.489998,111.809998,111.820000,111.820000,6399
2019-03-04,111.029999,111.059998,110.690002,110.930000,110.930000,1952
2019-03-05,110.680000,111.029999,110.599998,110.919998,110.919998,4940
2019-03-06,111.070000,111.070000,110.820000,110.900002,110.900002,870
2019-03-07,110.669998,111.860001,110.620003,111.769997,111.769997,1740
2019-03-08,112.589996,113.000000,112.430000,112.790001,112.790001,3047
2019-03-11,112.500000,112.519997,112.129997,112.300003,112.300003,2117
2019-03-12,112.150002,112.440002,112.059998,112.199997,112.199997,726
2019-03-13,112.769997,113.099998,112.769997,112.910004,112.910004,3945
2019-03-14,112.209999,112.220001,111.660004,111.879997,111.879997,1406
2019-03-15,112.349998,112.389999,112.169998,112.220001,112.220001,914
2019-03-18,112.180000,112.309998,112.120003,112.279999,112.279999,1277
2019-03-19,112.220001,112.550003,112.209999,112.410004,112.410004,1754
2019-03-20,111.980003,112.400002,111.750000,111.800003,111.800003,563
2019-03-21,112.790001,112.910004,112.180000,112.169998,112.169998,6537
2019-03-22,112.839996,113.500000,112.839996,113.459999,113.459999,1910
2019-03-25,113.680000,113.940002,113.559998,113.959999,113.959999,535
2019-03-26,113.589996,113.800003,113.349998,113.629997,113.629997,1244
2019-03-27,113.809998,114.099998,113.550003,113.629997,113.629997,2435
2019-03-28,113.669998,113.690002,112.150002,112.139999,112.139999,1772
2019-03-29,112.059998,112.800003,112.059998,112.610001,112.610001,3782
2019-04-01,111.959999,112.599998,111.959999,112.389999,112.389999,2648
2019-04-02,112.139999,112.669998,112.139999,112.629997,112.629997,2808
2019-04-03,112.180000,112.290001,111.959999,112.050003,112.050003,1911
2019-04-04,112.279999,112.300003,111.629997,112.029999,112.029999,1957
2019-04-05,112.120003,112.370003,111.720001,112.410004,112.410004,1072
2019-04-08,112.750000,112.919998,112.419998,112.480003,112.480003,2722
2019-04-09,112.470001,113.000000,112.400002,112.959999,112.959999,3220
2019-04-10,112.910004,113.419998,112.690002,113.430000,113.430000,59231
2019-04-11,112.930000,112.980003,112.230003,112.129997,112.129997,1487
2019-04-12,111.769997,111.800003,111.339996,111.459999,111.459999,5925
2019-04-15,111.000000,111.050003,110.660004,111.199997,111.199997,947
2019-04-16,110.949997,110.980003,109.959999,110.160004,110.160004,2586
2019-04-17,110.290001,110.290001,110.019997,110.029999,110.029999,2300
2019-04-18,110.209999,110.730003,110.209999,110.650002,110.650002,1655
2019-04-23,110.459999,110.500000,110.209999,110.480003,110.480003,1669
2019-04-24,110.790001,110.940002,110.669998,111.199997,111.199997,741
2019-04-25,111.809998,112.269997,111.809998,112.080002,112.080002,1062
2019-04-26,112.339996,112.570000,111.900002,112.500000,112.500000,2105
2019-04-29,112.139999,112.260002,111.820000,111.790001,111.790001,980
2019-04-30,111.849998,111.949997,111.489998,111.790001,111.790001,968
2019-05-02,110.860001,110.860001,110.529999,110.820000,110.820000,647
2019-05-03,111.150002,111.769997,110.980003,111.699997,111.699997,3860
2019-05-06,111.750000,111.900002,111.360001,111.500000,111.500000,2510
2019-05-07,111.650002,112.000000,111.559998,111.959999,111.959999,4594
2019-05-08,112.050003,112.300003,111.709999,111.610001,111.610001,725
2019-05-09,111.809998,112.099998,111.599998,111.699997,111.699997,1203
2019-05-10,111.690002,111.800003,111.610001,111.720001,111.720001,5658
2019-05-13,111.400002,112.690002,111.400002,112.690002,112.690002,1747
2019-05-14,112.760002,113.099998,112.620003,112.760002,112.760002,8153
2019-05-15,112.680000,113.500000,112.680000,112.809998,112.809998,6862
2019-05-16,112.970001,113.029999,112.260002,112.230003,112.230003,2416
2019-05-17,112.330002,112.419998,111.500000,111.510002,111.510002,5031
2019-05-20,111.629997,111.650002,111.370003,111.550003,111.550003,3308
2019-05-21,111.639999,111.639999,111.150002,111.309998,111.309998,461
2019-05-22,111.410004,111.529999,111.220001,111.559998,111.559998,864
2019-05-23,111.620003,112.589996,111.559998,112.349998,112.349998,4646
2019-05-24,111.900002,111.900002,111.620003,111.790001,111.790001,2242
2019-05-27,111.989998,112.080002,111.970001,112.010002,112.010002,935
2019-05-28,111.949997,112.010002,111.349998,111.610001,111.610001,1907
2019-05-29,112.169998,112.360001,112.110001,112.279999,112.279999,8519
2019-05-30,111.800003,112.879997,111.750000,112.800003,112.800003,1826
2019-05-31,113.309998,113.900002,113.309998,113.809998,113.809998,15024
2019-06-03,114.559998,114.879997,114.550003,114.839996,114.839996,8741
2019-06-04,114.949997,115.000000,114.720001,114.610001,114.610001,6207
2019-06-05,115.599998,116.019997,115.239998,115.230003,115.230003,15034
2019-06-06,115.900002,116.110001,115.320000,115.430000,115.430000,15516
2019-06-07,115.570000,115.940002,115.419998,115.519997,115.519997,11992
2019-06-10,115.430000,115.430000,114.400002,114.540001,114.540001,7512
2019-06-11,114.209999,114.330002,113.860001,114.309998,114.309998,3011
2019-06-12,115.000000,115.160004,114.790001,115.040001,115.040001,2341
2019-06-13,115.500000,115.820000,115.440002,115.849998,115.849998,985
2019-06-14,117.230003,117.370003,116.870003,117.300003,117.300003,10646
2019-06-17,116.400002,116.400002,115.949997,116.370003,116.370003,4630
2019-06-18,116.779999,118.000000,116.779999,117.440002,117.440002,23467
2019-06-19,117.239998,117.239998,116.910004,116.910004,116.910004,2582
2019-06-20,119.449997,119.779999,119.050003,119.839996,119.839996,6975
2019-06-21,120.309998,120.660004,119.309998,120.239998,120.239998,34557
2019-06-24,120.220001,121.000000,120.169998,121.250000,121.250000,18004
2019-06-25,122.360001,122.910004,121.989998,122.349998,122.349998,30632
2019-06-26,120.809998,121.209999,120.339996,121.000000,121.000000,15605
2019-06-27,120.489998,120.699997,120.110001,120.589996,120.589996,9899
2019-06-28,120.989998,121.209999,120.610001,120.879997,120.879997,4700
2019-07-01,119.230003,120.180000,119.199997,119.930000,119.930000,12946
2019-07-02,120.199997,120.790001,120.050003,120.769997,120.769997,5556
2019-07-03,123.220001,123.260002,122.129997,122.660004,122.660004,8681
2019-07-04,122.099998,122.519997,122.050003,122.330002,122.330002,4133
2019-07-05,122.489998,122.529999,120.559998,121.440002,121.440002,4223
2019-07-08,122.129997,122.260002,121.360001,121.519997,121.519997,4041
2019-07-09,121.199997,121.709999,120.730003,121.529999,121.529999,4177
2019-07-10,120.970001,122.250000,120.970001,122.040001,122.040001,7640
2019-07-11,123.029999,123.169998,122.160004,122.239998,122.239998,2789
2019-07-12,121.820000,122.169998,121.750000,122.029999,122.029999,12398
2019-07-15,122.199997,122.550003,122.040001,122.349998,122.349998,3505
2019-07-16,122.540001,122.919998,122.480003,122.540001,122.540001,2877
2019-07-17,122.339996,123.599998,121.889999,123.629997,123.629997,3120
2019-07-18,123.290001,123.900002,123.000000,123.800003,123.800003,7897
2019-07-19,124.500000,125.070000,124.010002,124.180000,124.180000,6535
2019-07-22,123.919998,124.080002,123.849998,124.000000,124.000000,1685
2019-07-23,123.580002,124.870003,123.500000,124.300003,124.300003,3368
2019-07-24,124.260002,124.989998,123.540001,124.570000,124.570000,12613
2019-07-25,124.879997,125.650002,123.610001,123.980003,123.980003,10073
2019-07-26,124.139999,124.709999,123.839996,124.440002,124.440002,4900
2019-07-29,124.360001,124.629997,124.150002,124.279999,124.279999,3470
2019-07-30,124.750000,125.070000,124.660004,124.940002,124.940002,2055
2019-07-31,125.139999,125.239998,124.930000,125.099998,125.099998,3350
2019-08-01,124.040001,124.660004,123.849998,124.870003,124.870003,3751
2019-08-02,126.089996,127.019997,125.980003,126.760002,126.760002,11704
2019-08-05,127.730003,127.949997,126.750000,127.260002,127.260002,9335
2019-08-06,127.099998,128.220001,126.940002,128.250000,128.250000,7031
2019-08-07,129.399994,130.910004,129.399994,130.839996,130.839996,12954
2019-08-08,130.250000,130.679993,129.589996,130.279999,130.279999,9187
2019-08-09,130.960007,130.990005,130.210007,130.880005,130.880005,8012
2019-08-12,129.929993,131.419998,129.800003,130.789993,130.789993,11802
2019-08-13,132.550003,133.320007,129.199997,130.949997,130.949997,13369
2019-08-14,130.800003,132.869995,130.779999,132.720001,132.720001,9881
2019-08-16,133.039993,133.369995,132.009995,132.619995,132.619995,2136
2019-08-19,132.500000,132.520004,131.300003,131.860001,131.860001,4909
2019-08-20,131.809998,132.600006,131.809998,132.080002,132.080002,7032
2019-08-21,131.770004,132.100006,131.539993,132.050003,132.050003,6228
2019-08-22,131.559998,132.100006,131.449997,131.940002,131.940002,1593
2019-08-23,131.740005,133.960007,131.669998,133.529999,133.529999,5493
2019-08-26,134.179993,134.580002,133.929993,134.429993,134.429993,18419
2019-08-27,134.570007,135.399994,134.279999,135.509995,135.509995,2607
2019-08-28,135.350006,135.860001,135.009995,135.190002,135.190002,9080
2019-08-29,136.270004,136.270004,135.139999,135.460007,135.460007,4507
2019-08-30,135.050003,135.550003,134.600006,135.630005,135.630005,4987
2019-09-02,135.190002,135.699997,135.000000,135.639999,135.639999,3206
2019-09-03,136.110001,137.699997,136.059998,137.479996,137.479996,6281
2019-09-04,136.529999,137.020004,135.860001,136.729996,136.729996,3872
2019-09-05,136.869995,136.869995,132.839996,134.190002,134.190002,9794
2019-09-06,133.240005,134.630005,132.809998,134.240005,134.240005,10756
2019-09-09,133.320007,133.800003,132.229996,132.250000,132.250000,13344
2019-09-10,131.539993,132.369995,131.389999,132.080002,132.080002,7259
2019-09-11,131.720001,132.619995,131.539993,132.490005,132.490005,9156
2019-09-12,132.830002,135.710007,132.600006,132.929993,132.929993,9984
2019-09-13,131.970001,132.589996,131.320007,131.500000,131.500000,5523
2019-09-16,132.380005,133.360001,132.240005,133.110001,133.110001,5188
2019-09-17,132.460007,133.070007,132.360001,132.520004,132.520004,3540
2019-09-18,132.419998,133.000000,132.399994,132.979996,132.979996,3174
2019-09-19,132.220001,132.509995,131.800003,132.080002,132.080002,4101
2019-09-20,132.500000,133.080002,132.460007,133.119995,133.119995,5464
2019-09-23,133.850006,135.240005,133.850006,135.020004,135.020004,9591
2019-09-24,134.809998,135.149994,134.389999,135.179993,135.179993,3138
2019-09-25,135.630005,135.750000,134.699997,134.830002,134.830002,4231
2019-09-26,134.210007,134.630005,133.710007,134.550003,134.550003,3467
2019-09-27,133.740005,133.770004,132.619995,132.839996,132.839996,3840
2019-09-30,133.000000,133.000000,131.399994,131.419998,131.419998,4496
2019-10-01,131.100006,132.449997,130.669998,132.250000,132.250000,2858
2019-10-02,131.779999,133.449997,131.779999,133.470001,133.470001,4643
2019-10-03,133.380005,134.589996,133.330002,133.899994,133.899994,6944
2019-10-04,134.000000,134.039993,133.020004,133.690002,133.690002,6355
2019-10-07,133.429993,133.539993,132.830002,133.110001,133.110001,6214
2019-10-08,132.440002,133.860001,132.440002,133.860001,133.860001,2389
2019-10-09,134.199997,134.199997,133.199997,133.889999,133.889999,3559
2019-10-10,133.410004,133.419998,132.110001,132.350006,132.350006,1405
2019-10-11,132.720001,133.029999,130.000000,130.449997,130.449997,12794
2019-10-14,131.539993,132.250000,131.539993,131.990005,131.990005,3590
2019-10-15,131.529999,132.520004,130.649994,130.860001,130.860001,3511
2019-10-16,130.789993,131.589996,130.660004,131.059998,131.059998,2337
2019-10-17,131.199997,131.199997,129.990005,130.910004,130.910004,5203
2019-10-18,130.509995,130.580002,129.979996,130.429993,130.429993,4257
2019-10-21,130.339996,130.529999,129.750000,129.800003,129.800003,3380
2019-10-22,129.979996,130.300003,129.779999,129.779999,129.779999,3787
2019-10-23,130.500000,131.009995,130.500000,130.889999,130.889999,2479
2019-10-24,130.490005,131.809998,130.000000,131.800003,131.800003,4321
2019-10-25,132.039993,133.080002,131.839996,132.559998,132.559998,3278
2019-10-28,132.149994,132.339996,130.889999,130.940002,130.940002,3223
2019-10-29,131.330002,131.429993,130.449997,130.589996,130.589996,6408
2019-10-30,130.539993,131.029999,130.539993,130.919998,130.919998,8645
2019-10-31,130.960007,132.440002,130.899994,132.119995,132.119995,3153
2019-11-01,132.229996,132.229996,131.630005,131.779999,131.779999,1448
2019-11-04,131.979996,132.050003,131.800003,131.710007,131.710007,1500
2019-11-05,131.830002,131.850006,130.589996,130.580002,130.580002,3263
2019-11-06,130.600006,130.949997,130.500000,131.020004,131.020004,2682
2019-11-07,130.779999,130.990005,129.410004,129.479996,129.479996,2997
2019-11-08,129.710007,129.889999,128.750000,129.710007,129.710007,5750
2019-11-11,129.339996,129.539993,127.910004,128.470001,128.470001,6119
2019-11-12,128.259995,128.610001,128.089996,128.440002,128.440002,4547
2019-11-13,128.399994,129.789993,128.399994,129.570007,129.570007,3804
2019-11-14,129.720001,130.259995,129.720001,130.229996,130.229996,10575
2019-11-15,129.490005,129.600006,129.250000,129.279999,129.279999,2402
2019-11-18,128.520004,129.600006,128.350006,129.360001,129.360001,11637
2019-11-19,129.389999,129.600006,128.940002,129.509995,129.509995,4129
2019-11-20,130.089996,130.220001,129.220001,129.240005,129.240005,1435
2019-11-21,129.389999,129.500000,128.729996,129.179993,129.179993,6766
2019-11-22,129.169998,129.690002,129.070007,129.389999,129.389999,4386
2019-11-25,128.710007,129.050003,128.690002,128.990005,128.990005,1525
2019-11-26,128.910004,129.220001,128.399994,129.149994,129.149994,19807
2019-11-27,129.110001,129.190002,128.880005,128.720001,128.720001,2695
2019-11-28,128.889999,128.910004,128.789993,128.869995,128.869995,2876
2019-11-29,129.000000,129.289993,128.860001,129.320007,129.320007,5958
2019-12-02,128.800003,129.110001,128.589996,128.580002,128.580002,4684
2019-12-03,128.600006,130.130005,128.559998,130.039993,130.039993,10106
2019-12-04,130.330002,130.330002,129.289993,129.470001,129.470001,7702
2019-12-05,129.679993,129.820007,129.440002,129.699997,129.699997,3217
2019-12-06,129.440002,129.600006,128.610001,128.660004,128.660004,3409
2019-12-09,128.660004,128.830002,128.570007,128.589996,128.589996,2424
2019-12-10,128.770004,129.050003,128.470001,128.470001,128.470001,2008
2019-12-11,128.710007,129.089996,128.669998,129.279999,129.279999,3140
2019-12-12,128.889999,129.970001,128.339996,128.600006,128.600006,7475
2019-12-13,128.289993,129.100006,128.110001,129.259995,129.259995,7191
2019-12-16,129.009995,129.240005,128.979996,128.899994,128.899994,3571
2019-12-17,129.250000,129.429993,128.899994,128.960007,128.960007,1711
2019-12-18,129.220001,129.490005,128.889999,129.250000,129.250000,4180
2019-12-19,129.240005,129.410004,128.910004,129.419998,129.419998,5635
2019-12-20,129.500000,130.070007,129.399994,129.869995,129.869995,1432
2019-12-23,130.410004,130.490005,130.279999,130.270004,130.270004,2341
2019-12-27,132.050003,132.190002,131.770004,132.050003,132.050003,3518
2019-12-30,131.679993,131.820007,131.470001,131.589996,131.589996,2334
2020-01-02,132.110001,133.440002,132.050003,132.979996,132.979996,6675
2020-01-03,134.740005,135.770004,134.740005,135.050003,135.050003,6667
2020-01-06,137.199997,137.389999,136.000000,136.169998,136.169998,12287
2020-01-07,136.789993,137.259995,136.169998,137.199997,137.199997,11159
2020-01-08,138.630005,139.529999,137.199997,137.399994,137.399994,19286
2020-01-09,135.520004,136.270004,135.419998,136.000000,136.000000,9147
2020-01-10,136.039993,136.699997,135.899994,136.699997,136.699997,4044
2020-01-13,135.869995,136.080002,135.320007,135.639999,135.639999,6746
2020-01-14,134.869995,135.449997,134.809998,135.029999,135.029999,3771
2020-01-15,135.880005,136.000000,135.270004,135.399994,135.399994,3292
2020-01-16,135.710007,135.899994,135.440002,135.559998,135.559998,5381
2020-01-17,136.000000,136.759995,135.899994,136.690002,136.690002,7542
2020-01-20,137.000000,137.160004,136.990005,137.139999,137.139999,2382
2020-01-21,137.070007,137.070007,135.580002,136.630005,136.630005,5741
2020-01-22,136.759995,137.000000,136.630005,136.779999,136.779999,5815
2020-01-23,136.490005,137.800003,136.419998,138.139999,138.139999,6282
2020-01-24,137.419998,138.940002,137.360001,138.839996,138.839996,4587
2020-01-27,139.399994,140.070007,139.149994,139.860001,139.860001,7710
2020-01-28,139.449997,139.690002,138.830002,138.830002,138.830002,2176
2020-01-29,138.789993,139.190002,138.729996,138.979996,138.979996,2178
2020-01-30,139.800003,139.940002,139.000000,139.710007,139.710007,7053
2020-01-31,139.270004,139.660004,139.149994,139.500000,139.500000,14439
2020-02-03,138.570007,139.039993,138.500000,138.869995,138.869995,12675
2020-02-04,138.550003,138.550003,136.869995,137.059998,137.059998,29319
2020-02-05,137.679993,137.970001,136.759995,137.970001,137.970001,15924
2020-02-06,137.850006,138.779999,137.850006,138.699997,138.699997,5414
2020-02-07,139.130005,139.649994,138.860001,139.270004,139.270004,11391
2020-02-10,139.820007,140.520004,139.729996,140.440002,140.440002,3389
2020-02-11,139.850006,140.600006,139.389999,139.520004,139.520004,9958
2020-02-12,139.490005,140.059998,139.250000,140.139999,140.139999,3581
2020-02-13,140.940002,141.679993,140.759995,141.350006,141.350006,20990
2020-02-14,141.589996,142.000000,141.440002,142.029999,142.029999,6001
2020-02-17,141.960007,142.169998,141.850006,142.160004,142.160004,2401
2020-02-18,142.759995,144.410004,142.690002,144.419998,144.419998,8696
2020-02-19,144.779999,145.350006,144.630005,144.759995,144.759995,13155
2020-02-20,145.089996,146.199997,145.000000,146.389999,146.389999,7067
2020-02-21,147.389999,148.190002,146.899994,147.270004,147.270004,12539
2020-02-24,150.869995,151.910004,149.839996,150.009995,150.009995,28762
2020-02-25,147.360001,148.750000,147.279999,147.559998,147.559998,25613
2020-02-26,147.139999,147.869995,146.160004,146.360001,146.360001,24525
2020-02-27,146.970001,147.130005,146.119995,146.259995,146.259995,39306
